INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed,,,,,,,,,,,,,,,,,,,
95,0,3128058,1439183,0,,,,,,,,,,,,,,,,,,,,,,,,,
96,0,3128043,1444474,0,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,3128059,1433816,0,,,,,,,,,,,,,,,,,,,,,,,,,
98,0,3122863,1433911,0,,,,,,,,,,,,,,,,,,,,,,,,,
99,0,3120838,1433896,0,,,,,,,,,,,,,,,,,,,,,,,,,
100,0,3125444,1433903,0,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,3112262,1439154,0,,,,,,,,,,,,,,,,,,,,,,,,,
102,0,3112282,1433860,0,,,,,,,,,,,,,,,,,,,,,,,,,
103,0,3118500,1439162,0,,,,,,,,,,,,,,,,,,,,,,,,,
104,0,3116668,1439154,0,,,,,,,,,,,,,,,,,,,,,,,,,
105,0,3115792,1439159,0,,,,,,,,,,,,,,,,,,,,,,,,,
106,0,3118329,1437026,0,,,,,,,,,,,,,,,,,,,,,,,,,
107,0,3122870,1430490,0,,,,,,,,,,,,,,,,,,,,,,,,,
108,0,3106985,1436494,0,,,,,,,,,,,,,,,,,,,,,,,,,
109,0,3119350,1433882,0,,,,,,,,,,,,,,,,,,,,,,,,,
110,0,3117569,1418058,0,,,,,,,,,,,,,,,,,,,,,,,,,
111,0,3117549,1437858,0,,,,,,,,,,,,,,,,,,,,,,,,,
112,0,3117048,1433870,0,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,3112232,1448420,0,,,,,,,,,,,,,,,,,,,,,,,,,
114,0,3110927,1452415,0,,,,,,,,,,,,,,,,,,,,,,,,,
115,0,3109726,1444459,0,,,,,,,,,,,,,,,,,,,,,,,,,
116,0,3112246,1450328,0,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,3117552,1430614,0,,,,,,,,,,,,,,,,,,,,,,,,,
118,0,3117521,1426029,0,,,,,,,,,,,,,,,,,,,,,,,,,
119,0,3117535,1423374,0,,,,,,,,,,,,,,,,,,,,,,,,,
120,0,3133379,1433853,0,,,,,,,,,,,,,,,,,,,,,,,,,
121,0,3122826,1451230,0,,,,,,,,,,,,,,,,,,,,,,,,,
122,0,3122819,1451858,0,,,,,,,,,,,,,,,,,,,,,,,,,
123,0,3131302,1454927,0,,,,,,,,,,,,,,,,,,,,,,,,,
124,0,3124949,1454906,0,,,,,,,,,,,,,,,,,,,,,,,,,
125,0,3106968,1439147,0,,,,,,,,,,,,,,,,,,,,,,,,,
126,0,3112234,1445453,0,,,,,,,,,,,,,,,,,,,,,,,,,
127,0,3122849,1460284,0,,,,,,,,,,,,,,,,,,,,,,,,,
128,0,3120617,1442082,0,,,,,,,,,,,,,,,,,,,,,,,,,
129,0,3112336,1470914,0,,,,,,,,,,,,,,,,,,,,,,,,,
130,0,3109455,1452426,0,,,,,,,,,,,,,,,,,,,,,,,,,
131,0,3115964,1454968,0,,,,,,,,,,,,,,,,,,,,,,,,,
132,0,3115958,1453747,0,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,3108785,1444469,0,,,,,,,,,,,,,,,,,,,,,,,,,
134,0,3102806,1444363,0,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,3107098,1470954,0,,,,,,,,,,,,,,,,,,,,,,,,,
136,0,3100497,1471515,0,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,3128058,1441076,0,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,3131557,1433798,0,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,3128059,1436518,0,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,3128067,1432895,0,,,,,,,,,,,,,,,,,,,,,,,,,
141,3,3118232,1441330,0,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,3101706,1449894,0,,,,,,,,,,,,,,,,,,,,,,,,,
143,0,3117571,1434386,0,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,3113450,1433866,0,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,3123101,1456054,0,,,,,,,,,,,,,,,,,,,,,,,,,
146,0,3114022,1439159,0,,,,,,,,,,,,,,,,,,,,,,,,,
147,0,3118821,1468185,0,,,,,,,,,,,,,,,,,,,,,,,,,
148,0,3122876,1423300,0,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,3129581,1449867,0,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,3135327,1449715,0,,,,,,,,,,,,,,,,,,,,,,,,,
151,0,3129801,1454812,0,,,,,,,,,,,,,,,,,,,,,,,,,
152,0,3134720,1454917,0,,,,,,,,,,,,,,,,,,,,,,,,,
153,0,3101718,1457814,0,,,,,,,,,,,,,,,,,,,,,,,,,
154,0,3128047,1443470,0,,,,,,,,,,,,,,,,,,,,,,,,,
155,0,3110388,1439154,0,,,,,,,,,,,,,,,,,,,,,,,,,
156,0,3143935,1433789,0,,,,,,,,,,,,,,,,,,,,,,,,,
157,0,3112312,1465624,0,,,,,,,,,,,,,,,,,,,,,,,,,
158,0,3109010,1470925,0,,,,,,,,,,,,,,,,,,,,,,,,,
159,0,3128046,1446490,0,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,3118546,1435811,0,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,3108298,1439146,0,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,3128105,1428636,0,,,,,,,,,,,,,,,,,,,,,,,,,
163,0,3128127,1423407,0,,,,,,,,,,,,,,,,,,,,,,,,,
164,0,3122872,1432975,0,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,3122874,1428594,0,,,,,,,,,,,,,,,,,,,,,,,,,
166,0,3122873,1425688,0,,,,,,,,,,,,,,,,,,,,,,,,,
167,0,3108867,1433981,0,,,,,,,,,,,,,,,,,,,,,,,,,
168,0,3133436,1431236,0,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,3128134,1418110,0,,,,,,,,,,,,,,,,,,,,,,,,,
170,0,3120626,1439154,0,,,,,,,,,,,,,,,,,,,,,,,,,
171,0,3112248,1446696,0,,,,,,,,,,,,,,,,,,,,,,,,,
172,0,3112290,1423233,0,,,,,,,,,,,,,,,,,,,,,,,,,
173,0,3130098,1433814,0,,,,,,,,,,,,,,,,,,,,,,,,,
174,0,3136043,1433861,0,,,,,,,,,,,,,,,,,,,,,,,,,
175,4,3112267,1460342,0,,,28,40,1,18,,,,,,,,,,,,,,,,,,,
176,0,3125014,1456793,0,,,,,,,,,,,,,,,,,,,,,,,,,
177,0,3122881,1418018,0,,,,,,,,,,,,,,,,,,,,,,,,,
178,0,3128087,1430740,0,,,,,,,,,,,,,,,,,,,,,,,,,
179,0,3133358,1435009,0,,,,,,,,,,,,,,,,,,,,,,,,,
180,0,3112275,1432707,0,,,,,,,,,,,,,,,,,,,,,,,,,
181,0,3135342,1428648,0,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,3114473,1453121,0,,,,,,,,,,,,,,,,,,,,,,,,,
183,1,3100503,1472093,0,,,,,,,,,,,,,,,,,,,,,,,,,
184,0,3116990,1449725,0,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,3116468,1453487,0,,,,,,,,,,,,,,,,,,,,,,,,,
186,0,3117563,1431640,0,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,3118436,1441138,0,,,,,,,,,,,,,,,,,,,,,,,,,
188,1,3118076,1441498,0,,,,,,,,,,,,,,,,,,,,,,,,,
189,1,3115891,1439904,0,,,,,,,,,,,,,,,,,,,,,,,,,
190,1,3118460,1441546,0,,,,,,,,,,,,,,,,,,,,,,,,,
191,2,3126314,1451220,0,,,,,,,,,,,,,,,,,,,,,,,,,
192,1,3116659,1445947,0,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,3110928,1450575,0,,,,,,,,,,,,,,,,,,,,,,,,,
194,1,3134662,1439135,0,,,,,,,,,,,,,,,,,,,,,,,,,
195,1,3101706,1444358,0,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,3139834,1449797,0,,,,,,,,,,,,,,,,,,,,,,,,,
197,2,3121595,1430993,0,,,,,,,,,,,,,,,,,,,,,,,,,
198,2,3122947,1427057,0,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,3136055,1434257,0,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,3128644,1423407,0,,,,,,,,,,,,,,,,,,,,,,,,,
201,2,3109221,1433857,0,,,,,,,,,,,,,,,,,,,,,,,,,
202,1,3122348,1425649,0,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,3123095,1425670,0,,,,,,,,,,,,,,,,,,,,,,,,,
204,1,3118242,1434387,0,,,,,,,,,,,,,,,,,,,,,,,,,
205,2,3134417,1428679,0,,,,,,,,,,,,,,,,,,,,,,,,,
206,1,3117987,1457301,0,,,,,,,,,,,,,,,,,,,,,,,,,
207,1,3133516,1426981,0,,,,,,,,,,,,,,,,,,,,,,,,,
208,1,3127643,1428621,0,,,,,,,,,,,,,,,,,,,,,,,,,
209,3,3117218,1458848,0,,,,,,,,,,,,,,,,,,,,,,,,,
210,1,3106040,1445368,0,,,,,,,,,,,,,,,,,,,,,,,,,
211,2,3120910,1432317,0,,,,,,,,,,,,,,,,,,,,,,,,,
212,2,3124249,1444465,0,,,,,,,,,,,,,,,,,,,,,,,,,
213,2,3123571,1436287,0,,,,,,,,,,,,,,,,,,,,,,,,,
214,2,3122877,1435317,0,,,,,,,,,,,,,,,,,,,,,,,,,
215,1,3116213,1454452,0,,,,,,,,,,,,,,,,,,,,,,,,,
216,1,3117862,1456449,0,,,,,,,,,,,,,,,,,,,,,,,,,
217,1,3125190,1457116,0,,,,,,,,,,,,,,,,,,,,,,,,,
218,1,3114025,1439804,0,,,,,,,,,,,,,,,,,,,,,,,,,
219,1,3114117,1438750,0,,,,,,,,,,,,,,,,,,,,,,,,,
220,1,3113565,1457996,0,,,,,,,,,,,,,,,,,,,,,,,,,
221,1,3115900,1437784,0,,,,,,,,,,,,,,,,,,,,,,,,,
222,1,3116680,1454453,0,,,,,,,,,,,,,,,,,,,,,,,,,
223,2,3127993,1452544,0,,,,,,,,,,,,,,,,,,,,,,,,,
224,1,3112321,1472937,0,,,,,,,,,,,,,,,,,,,,,,,,,
225,1,3132008,1454861,0,,,,,,,,,,,,,,,,,,,,,,,,,
226,1,3117262,1448390,0,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,3106553,1451272,0,,,,,,,,,,,,,,,,,,,,,,,,,
228,1,3130835,1454839,0,,,,,,,,,,,,,,,,,,,,,,,,,
229,1,3107335,1451396,0,,,,,,,,,,,,,,,,,,,,,,,,,
230,1,3117049,1447855,0,,,,,,,,,,,,,,,,,,,,,,,,,
231,3,3106490,1439150,0,,,,,,,,,,,,,,,,,,,,,,,,,
232,1,3127183,1443503,0,,,,,,,,,,,,,,,,,,,,,,,,,
233,1,3129674,1443453,0,,,,,,,,,,,,,,,,,,,,,,,,,
234,1,3140233,1449622,0,,,,,,,,,,,,,,,,,,,,,,,,,
235,1,3123617,1430609,0,,,,,,,,,,,,,,,,,,,,,,,,,
236,1,3122336,1432929,0,,,,,,,,,,,,,,,,,,,,,,,,,
237,1,3123190,1433006,0,,,,,,,,,,,,,,,,,,,,,,,,,
238,1,3108212,1439600,0,,,,,,,,,,,,,,,,,,,,,,,,,
239,1,3118379,1439969,0,,,,,,,,,,,,,,,,,,,,,,,,,
240,1,3122385,1428601,0,,,,,,,,,,,,,,,,,,,,,,,,,
241,1,3123403,1428599,0,,,,,,,,,,,,,,,,,,,,,,,,,
242,1,3102918,1443847,0,,,,,,,,,,,,,,,,,,,,,,,,,
243,1,3100786,1457797,0,,,,,,,,,,,,,,,,,,,,,,,,,
244,2,3103898,1457784,0,,,,,,,,,,,,,,,,,,,,,,,,,
245,1,3132942,1431121,0,,,,,,,,,,,,,,,,,,,,,,,,,
246,1,3112922,1460305,0,,,,,,,,,,,,,,,,,,,,,,,,,
247,1,3101718,1458368,0,,,,,,,,,,,,,,,,,,,,,,,,,
248,1,3115942,1453267,0,,,,,,,,,,,,,,,,,,,,,,,,,
249,2,3109521,1434665,0,,,,,,,,,,,,,,,,,,,,,,,,,
250,1,3108743,1433807,0,,,,,,,,,,,,,,,,,,,,,,,,,
251,2,3108363,1435163,0,,,,,,,,,,,,,,,,,,,,,,,,,
252,1,3134541,1431223,0,,,,,,,,,,,,,,,,,,,,,,,,,
253,1,3128346,1432901,0,,,,,,,,,,,,,,,,,,,,,,,,,
254,1,3130161,1433232,0,,,,,,,,,,,,,,,,,,,,,,,,,
255,1,3130115,1434281,0,,,,,,,,,,,,,,,,,,,,,,,,,
256,1,3117068,1439866,0,,,,,,,,,,,,,,,,,,,,,,,,,
257,1,3136012,1432120,0,,,,,,,,,,,,,,,,,,,,,,,,,
258,1,3134704,1453877,0,,,,,,,,,,,,,,,,,,,,,,,,,
259,2,3120203,1440547,0,,,,,,,,,,,,,,,,,,,,,,,,,
260,2,3120303,1443517,0,,,,,,,,,,,,,,,,,,,,,,,,,
261,1,3106413,1460397,0,,,,,,,,,,,,,,,,,,,,,,,,,
262,2,3118334,1467653,0,,,,,,,,,,,,,,,,,,,,,,,,,
263,2,3126218,1423374,0,,,,,,,,,,,,,,,,,,,,,,,,,
264,1,3117092,1434386,0,,,,,,,,,,,,,,,,,,,,,,,,,
265,1,3129135,1426390,0,,,,,,,,,,,,,,,,,,,,,,,,,
266,1,3106555,1453481,0,,,,,,,,,,,,,,,,,,,,,,,,,
267,1,3107246,1453538,0,,,,,,,,,,,,,,,,,,,,,,,,,
268,1,3106721,1446494,0,,,,,,,,,,,,,,,,,,,,,,,,,
269,1,3107237,1446500,0,,,,,,,,,,,,,,,,,,,,,,,,,
270,1,3130003,1418152,0,,,,,,,,,,,,,,,,,,,,,,,,,
271,1,3113844,1445014,0,,,,,,,,,,,,,,,,,,,,,,,,,
272,2,3128097,1430054,0,,,,,,,,,,,,,,,,,,,,,,,,,
273,1,3128688,1425106,0,,,,,,,,,,,,,,,,,,,,,,,,,
274,2,3100999,1471365,0,,,,,,,,,,,,,,,,,,,,,,,,,
275,1,3127886,1425094,0,,,,,,,,,,,,,,,,,,,,,,,,,
